,BHK,SQUARE_FT,Target,State
3789,2,855.1020407999999,41.9,Tamil Nadu
3790,2,800.0,45.0,karnataka
3791,3,1698.054955,110.0,karnataka
3792,2,900.0562535,48.0,karnataka
3793,1,692.0762287,34.5,Maharashtra
3794,3,1324.132786,71.0,karnataka
3795,2,1195.020747,72.0,West Bengal
3796,2,1079.601017,55.2,karnataka
3797,3,1540.226118,94.0,karnataka
3798,1,680.0793426,48.0,Maharashtra
3799,3,1524.816003,80.8,Tamil Nadu
3800,3,1000.0,70.1,West Bengal
3801,3,1339.660522,73.4,Maharashtra
3802,2,825.0825083,45.0,Maharashtra
3803,2,969.8465879,55.0,Maharashtra
3804,3,1818.181818,100.0,karnataka
3805,2,953.961012,46.0,karnataka
3806,3,1300.091771,85.0,West Bengal
3807,2,1012.145749,65.0,Maharashtra
3808,3,1436.007898,80.0,karnataka
3809,3,1790.07323,110.0,karnataka
3810,2,957.0957096,58.0,karnataka
3811,2,829.1673849,48.1,Tamil Nadu
3812,3,1200.0,60.0,karnataka
3813,3,1575.078754,90.0,karnataka
3814,3,1369.863014,63.0,Tamil Nadu
3815,2,1007.879787,55.0,Tamil Nadu
3816,3,1250.0,60.0,West Bengal
3817,3,2476.609796,180.0,Maharashtra
3818,3,2095.118374,100.0,West Bengal
3819,3,1534.782609,70.6,karnataka
3820,2,998.1422057,59.1,Maharashtra
3821,2,779.8791187,40.0,West Bengal
3822,3,1501.072194,84.0,karnataka
3823,3,1586.026902,79.0,Tamil Nadu
3824,3,2549.519514,130.0,karnataka
3825,2,829.8755187,42.0,West Bengal
3826,3,1349.892009,75.0,karnataka
3827,2,1042.028482,60.0,Maharashtra
3828,2,1001.078084,65.0,Maharashtra
3829,2,883.0950377999999,42.0,karnataka
3830,3,1522.007404,74.0,West Bengal
3831,1,1090.146751,52.0,karnataka
3832,3,2024.584237,140.0,karnataka
3833,1,515.0554675,26.0,Tamil Nadu
3834,2,960.0,45.6,Tamil Nadu
3835,3,1880.877743,120.0,karnataka
3836,2,915.0326797,42.0,Tamil Nadu
3837,2,1558.0736539999998,110.0,Maharashtra
3838,4,4700.185159000001,330.0,karnataka
3839,2,820.1411406000001,43.0,Maharashtra
3840,2,1290.198344,67.0,karnataka
3841,3,1723.8902460000002,120.0,karnataka
3842,2,998.9142237,46.0,karnataka
3843,2,948.0,47.4,Tamil Nadu
3844,1,658.000321,41.0,Maharashtra
3845,3,1515.151515,95.0,Maharashtra
3846,2,1034.855028,67.1,karnataka
3847,1,600.0315806,38.0,karnataka
3848,3,1366.082517,99.0,Maharashtra
3849,2,757.9672696,44.0,Maharashtra
3850,3,1574.939425,91.0,karnataka
3851,2,902.8831563,59.5,Maharashtra
3852,3,1300.034211,76.0,Tamil Nadu
3853,3,1225.231176,74.2,West Bengal
3854,3,1828.432119,120.0,karnataka
3855,3,1523.925632,100.0,Maharashtra
3856,2,1219.943423,69.0,karnataka
3857,2,1359.084406,95.0,karnataka
3858,2,948.2758621,55.0,Tamil Nadu
3859,2,1000.0,63.0,Maharashtra
3860,2,880.1095247000002,45.0,karnataka
3861,3,1300.169587,69.0,Maharashtra
3862,3,1038.062284,75.0,karnataka
3863,2,1148.813803,79.9,Maharashtra
3864,2,1245.915033,61.0,West Bengal
3865,2,1289.308176,69.7,karnataka
3866,1,370.9810387,18.0,Maharashtra
3867,4,2427.184466,170.0,Maharashtra
3868,3,1464.84375,75.0,karnataka
3869,2,1200.087279,55.0,karnataka
3870,1,679.0622473999999,42.0,Maharashtra
3871,2,1206.959043,66.6,karnataka
3872,3,1300.052002,75.0,karnataka
3873,3,1449.89339,68.0,West Bengal
3874,2,1025.01025,50.0,karnataka
3875,3,1298.532417,69.9,Maharashtra
3876,3,1820.12848,85.0,West Bengal
3877,2,1107.88783,80.2,Maharashtra
3878,4,2574.73895,180.0,karnataka
3879,2,1072.021742,71.0,karnataka
3880,2,1163.019909,59.0,karnataka
3881,3,1224.008258,83.0,Tamil Nadu
3882,2,1065.022422,76.0,Maharashtra
3883,2,1283.932502,70.0,karnataka
3884,2,721.0845111000001,50.0,West Bengal
3885,2,865.0207244999999,48.0,Tamil Nadu
3886,3,1204.149685,65.0,karnataka
3887,2,1193.435309,74.9,karnataka
3888,2,1280.0,88.0,West Bengal
3889,3,1560.714286,87.4,West Bengal
3890,1,686.0158311,39.0,Maharashtra
3891,2,1170.013,81.0,karnataka
3892,2,1240.221332,65.0,karnataka
3893,3,1800.041144,87.5,karnataka
3894,1,683.0601092999999,35.0,Tamil Nadu
3895,3,1761.97341,110.0,West Bengal
3896,2,1084.0560369999998,65.0,Maharashtra
3897,1,597.0149253999999,32.0,Tamil Nadu
3898,3,1200.056473,85.0,Maharashtra
3899,2,711.8902439,46.7,Maharashtra
3900,1,675.0049633,34.0,Maharashtra
3901,2,1375.24558,70.0,karnataka
3902,1,640.0,30.4,Maharashtra
3903,2,929.9442033,45.0,Tamil Nadu
3904,2,1156.153959,79.0,Maharashtra
3905,3,1490.256018,78.0,Maharashtra
3906,4,3332.407665,240.0,karnataka
3907,2,950.0959693,49.5,karnataka
3908,2,957.1074087000002,54.0,West Bengal
3909,2,1093.102149,58.0,karnataka
3910,2,1165.077924,77.0,karnataka
3911,2,1199.171965,81.1,karnataka
3912,3,1600.205374,93.5,karnataka
3913,2,740.0555042000001,40.0,Tamil Nadu
3914,3,1498.5830970000002,89.9,Tamil Nadu
3915,4,2105.263158,100.0,Tamil Nadu
3916,2,1100.0,55.0,Maharashtra
3917,4,3705.010586,210.0,Maharashtra
3918,3,1420.9928,75.0,karnataka
3919,2,605.9405941000001,30.6,Tamil Nadu
3920,3,1664.397034,110.0,karnataka
3921,3,1400.115473,97.0,West Bengal
3922,4,4400.633691,250.0,West Bengal
3923,2,911.1617312,44.0,Maharashtra
3924,2,750.0436072000001,43.0,Tamil Nadu
3925,2,1070.205479,50.0,karnataka
3926,2,1120.110288,65.0,Tamil Nadu
3927,3,1629.931469,88.0,karnataka
3928,3,1450.0,81.2,karnataka
3929,3,1440.0,90.0,Tamil Nadu
3930,2,750.1071582000001,35.0,karnataka
3931,2,1139.018692,78.0,karnataka
3932,3,1522.248244,78.0,West Bengal
3933,2,1178.032188,71.0,karnataka
3934,3,1360.015543,70.0,karnataka
3935,2,855.1411498,41.5,karnataka
3936,1,500.0,25.5,Maharashtra
3937,2,1155.207751,62.0,Maharashtra
3938,2,952.0182787999998,50.0,Tamil Nadu
3939,4,3251.551877,220.0,karnataka
3940,1,573.8309485,38.9,Maharashtra
3941,3,1530.541255,110.0,karnataka
3942,3,1580.172987,95.0,karnataka
3943,2,1409.077425,95.0,karnataka
3944,2,1053.844887,64.0,karnataka
3945,1,570.062523,31.0,Maharashtra
3946,2,1363.016811,90.0,karnataka
3947,3,1275.076505,75.0,Tamil Nadu
3948,2,1200.120012,80.0,Maharashtra
3949,2,1500.214316,70.0,karnataka
3950,1,625.0,40.0,Maharashtra
3951,2,999.0662932,53.5,Tamil Nadu
3952,3,1800.180018,100.0,karnataka
3953,2,950.0351865,54.0,Tamil Nadu
3954,3,1294.219154,60.0,karnataka
3955,1,510.0487211,33.5,Maharashtra
3956,2,1235.099813,86.0,karnataka
3957,3,1365.054602,70.0,West Bengal
3958,3,1664.7081859999998,85.0,karnataka
3959,2,1265.270506,58.0,karnataka
3960,1,630.1075268999999,29.3,Maharashtra
3961,2,779.8960139,45.0,Tamil Nadu
3962,3,1668.518519,90.1,Tamil Nadu
3963,4,2743.484225,140.0,karnataka
3964,4,2566.295979,120.0,Tamil Nadu
3965,2,1100.125331,79.0,Maharashtra
3966,2,851.5463917999999,41.3,Tamil Nadu
3967,3,1509.892398,87.0,karnataka
3968,2,1100.185529,59.3,Maharashtra
3969,2,1150.086256,80.0,karnataka
3970,3,1301.347355,79.2,karnataka
3971,3,1153.8461539999998,60.0,West Bengal
3972,3,1500.093756,80.0,karnataka
3973,3,1100.110011,60.0,West Bengal
3974,2,880.1341156999999,42.0,Maharashtra
3975,2,1001.001001,50.0,Tamil Nadu
3976,2,824.9463785,50.0,West Bengal
3977,1,576.0368664,30.0,Maharashtra
3978,3,1690.238013,98.0,West Bengal
3979,3,1455.068756,91.0,karnataka
3980,2,1120.1236,58.0,karnataka
3981,4,1800.180018,100.0,Tamil Nadu
3982,2,998.6111111,71.9,Maharashtra
3983,3,1709.7496440000002,84.0,karnataka
3984,2,710.4515313999999,45.0,karnataka
3985,3,1170.0468019999998,60.0,Tamil Nadu
3986,1,720.0338839,34.0,karnataka
3987,2,1139.060275,72.0,karnataka
3988,2,899.9052731,57.0,Tamil Nadu
3989,2,1199.696279,63.2,karnataka
3990,1,650.0626566000001,41.5,Maharashtra
3991,3,1430.1985029999998,87.9,karnataka
3992,2,860.0469116,44.0,Maharashtra
3993,2,1094.159347,71.0,Maharashtra
3994,2,1250.0,80.0,karnataka
3995,2,1255.02008,75.0,karnataka
3996,2,856.1643836000001,42.5,Maharashtra
3997,3,950.0751378,56.9,Maharashtra
3998,2,1070.079731,51.0,karnataka
3999,3,1442.377037,100.0,karnataka
4000,2,868.8281416000001,41.0,Tamil Nadu
4001,3,1086.088484,68.0,karnataka
4002,2,940.1441554,60.0,karnataka
4003,2,1121.14606,72.0,karnataka
4004,2,1208.151383,83.0,karnataka
4005,3,1238.244514,63.2,West Bengal
4006,2,1232.147858,88.0,karnataka
4007,2,1260.169086,79.0,Maharashtra
4008,2,1190.019194,62.0,karnataka
4009,1,751.0729614,42.0,karnataka
4010,3,1500.0,75.0,Tamil Nadu
4011,2,1158.059468,74.0,karnataka
4012,3,1572.821642,100.0,karnataka
4013,3,1839.015419,130.0,Tamil Nadu
4014,2,1170.005318,66.0,karnataka
4015,3,1150.064923,62.0,West Bengal
4016,2,989.9105273,52.0,West Bengal
4017,2,618.0193596,41.5,Maharashtra
4018,4,2311.111111,130.0,karnataka
4019,2,883.0869649,46.0,karnataka
4020,2,975.0501864,68.0,karnataka
4021,2,781.0894142000001,38.0,Maharashtra
4022,3,1434.828576,95.0,West Bengal
4023,1,710.1011894,40.0,Maharashtra
4024,2,1200.154859,62.0,Tamil Nadu
4025,3,1388.518024,72.8,karnataka
4026,3,1500.205508,73.0,karnataka
4027,1,612.0664529000001,42.0,Tamil Nadu
4028,1,624.1307371,35.9,Maharashtra
4029,2,920.076902,67.0,Maharashtra
4030,2,1151.919866,69.0,karnataka
4031,2,922.8497601,50.0,Maharashtra
4032,1,457.5659768,24.1,Maharashtra
4033,2,1049.868766,56.0,Maharashtra
4034,2,1162.790698,58.0,karnataka
4035,3,1480.05148,69.0,West Bengal
4036,2,836.1204012999999,40.0,West Bengal
4037,2,1320.197044,67.0,karnataka
4038,3,1250.0,76.5,Maharashtra
4039,2,900.090009,50.0,West Bengal
4040,1,598.067781,39.0,karnataka
4041,2,1025.077796,56.0,Maharashtra
4042,2,1039.947177,63.0,Maharashtra
4043,4,4529.370134000001,320.0,Maharashtra
4044,2,800.0,38.4,West Bengal
4045,3,1428.1419119999998,95.0,Tamil Nadu
4046,3,1509.769094,85.0,karnataka
4047,2,890.0,44.5,West Bengal
4048,1,549.1009682,39.7,Maharashtra
4049,5,2509.410289,120.0,West Bengal
4050,2,1100.110011,80.0,Maharashtra
4051,3,1768.033946,100.0,West Bengal
4052,3,1971.830986,140.0,karnataka
4053,3,1396.802058,76.0,karnataka
4054,2,1100.110011,70.0,Maharashtra
4055,2,750.1071582000001,35.0,karnataka
4056,2,800.0,40.0,Maharashtra
4057,3,1829.43991,130.0,Maharashtra
4058,2,1131.03894,70.0,karnataka
4059,2,1100.110011,60.0,Maharashtra
4060,2,904.9773756,54.0,karnataka
4061,2,702.8053769999999,48.1,Maharashtra
4062,4,2429.149798,150.0,West Bengal
4063,2,896.0200042000001,43.0,Tamil Nadu
4064,3,1358.490566,72.0,karnataka
4065,2,980.0427655,55.0,West Bengal
4066,2,1034.5454550000002,56.9,Tamil Nadu
4067,3,1523.478261,87.6,Maharashtra
4068,2,717.0868347,51.2,Maharashtra
4069,3,1105.157401,66.0,Maharashtra
4070,2,974.025974,45.0,Tamil Nadu
4071,2,650.0541712,30.0,Tamil Nadu
4072,2,1203.548711,71.9,karnataka
4073,2,1245.124512,83.0,karnataka
4074,2,1400.147384,76.0,karnataka
4075,2,1070.868884,61.5,karnataka
4076,3,1253.970908,75.0,West Bengal
4077,2,957.1209801,50.0,Tamil Nadu
4078,2,714.9666348999999,45.0,Maharashtra
4079,2,960.1024109,45.0,Tamil Nadu
4080,2,901.0632546,50.0,West Bengal
4081,4,2087.682672,130.0,Maharashtra
4082,3,1420.09707,79.0,karnataka
4083,3,1700.198356,120.0,karnataka
4084,2,845.0704225,45.0,Tamil Nadu
4085,2,739.9577167,49.0,Maharashtra
4086,3,1590.974834,110.0,Maharashtra
4087,2,1107.064822,76.0,Maharashtra
4088,3,1748.5296460000002,110.0,karnataka
4089,3,1607.329843,92.1,karnataka
4090,2,930.1886792,49.3,Tamil Nadu
4091,3,1341.127923,78.0,karnataka
4092,3,1571.58573,100.0,Maharashtra
4093,3,1060.220526,50.0,West Bengal
4094,4,3000.0,150.0,karnataka
4095,2,866.0508082999999,60.0,Tamil Nadu
4096,3,1159.868548,60.0,karnataka
4097,1,440.4255319,20.7,Tamil Nadu
4098,2,984.415072,49.9,Maharashtra
4099,2,1058.049757,74.0,Maharashtra
4100,3,1450.0,87.0,karnataka
4101,2,782.0646507,45.0,Tamil Nadu
4102,2,1046.207498,48.0,West Bengal
4103,2,1140.150851,65.0,West Bengal
4104,4,2155.94682,120.0,West Bengal
4105,3,1368.75,65.7,Tamil Nadu
4106,2,1065.013511,67.0,Maharashtra
4107,1,650.0742942,35.0,Maharashtra
4108,4,3305.004721,210.0,karnataka
4109,2,846.1131676000001,48.0,Tamil Nadu
4110,2,957.0765661,49.5,Maharashtra
4111,2,1073.138517,65.0,Maharashtra
4112,3,1482.937288,83.0,karnataka
4113,1,609.9815157,33.0,Maharashtra
4114,1,690.0517539,48.0,Maharashtra
4115,2,1150.109062,58.0,Maharashtra
4116,3,1534.781742,77.0,West Bengal
4117,2,1272.500446,71.4,karnataka
4118,1,708.0899274,40.0,Maharashtra
4119,3,1685.185185,91.0,karnataka
4120,3,1608.422284,110.0,karnataka
4121,2,1280.045513,90.0,karnataka
4122,2,850.0188893,45.0,Maharashtra
4123,4,1450.751252,86.9,West Bengal
4124,2,1050.199538,50.0,karnataka
4125,2,1022.025036,64.5,Maharashtra
4126,2,1004.219409,59.5,Tamil Nadu
4127,2,1276.227558,59.0,karnataka
4128,2,880.1341156999999,42.0,West Bengal
4129,2,1350.894968,80.0,West Bengal
4130,3,1660.258651,95.0,Maharashtra
4131,2,1100.029334,75.0,karnataka
4132,3,1470.815916,95.0,Maharashtra
4133,1,670.0470843999999,37.0,Maharashtra
4134,2,986.1932939,50.0,karnataka
4135,3,1360.092884,82.0,karnataka
4136,2,890.1116686,55.0,Tamil Nadu
4137,1,400.0,19.0,Maharashtra
4138,2,1100.060277,73.0,Maharashtra
4139,2,1110.053917,70.0,Maharashtra
4140,3,1304.595248,91.7,karnataka
4141,2,1100.164204,67.0,Maharashtra
4142,3,1996.007984,140.0,karnataka
4143,4,2400.0,120.0,karnataka
4144,2,1352.045182,79.0,karnataka
4145,1,628.8990052,37.3,Maharashtra
4146,3,1705.1913600000005,90.0,karnataka
4147,3,1394.894685,100.0,karnataka
4148,2,670.0758244,38.0,West Bengal
4149,3,1250.0,70.0,Maharashtra
4150,2,1350.048216,70.0,karnataka
4151,3,1200.0,75.0,Maharashtra
4152,2,850.0,42.5,Tamil Nadu
4153,2,1053.007318,59.0,karnataka
4154,2,746.9056764999999,35.0,karnataka
4155,3,1523.151909,75.0,Tamil Nadu
4156,1,477.0082045,25.0,Maharashtra
4157,2,1088.132358,68.4,Tamil Nadu
4158,2,945.0307135,60.0,Maharashtra
4159,2,1015.141087,59.0,karnataka
4160,2,1180.004291,55.0,Maharashtra
4161,2,982.6086957,45.2,karnataka
4162,2,1034.885662,62.0,Maharashtra
4163,2,1000.0,67.2,Tamil Nadu
4164,3,1300.091771,85.0,Maharashtra
4165,2,1002.119869,52.0,Tamil Nadu
4166,2,989.9434318,63.0,Maharashtra
4167,3,1783.509398,130.0,karnataka
4168,2,703.0603805,34.0,Maharashtra
4169,2,1268.955651,88.7,Tamil Nadu
4170,2,1470.082531,85.5,karnataka
4171,2,1125.04018,70.0,karnataka
4172,3,1609.025338,87.0,karnataka
4173,2,604.0268456,36.0,Tamil Nadu
4174,2,800.0,38.0,Maharashtra
4175,3,1800.180018,100.0,West Bengal
4176,3,1476.207016,85.0,karnataka
4177,3,2166.666667,130.0,karnataka
4178,2,1498.637602,88.0,karnataka
4179,2,1190.0714039999998,70.0,karnataka
4180,2,1150.035386,65.0,Maharashtra
4181,2,766.0828286000001,46.8,Tamil Nadu
4182,3,1711.07164,86.7,Tamil Nadu
4183,2,1102.0151130000002,70.0,karnataka
4184,3,1350.174216,62.0,karnataka
4185,3,1700.017709,96.0,karnataka
4186,2,595.0019833,30.0,Tamil Nadu
4187,3,1460.12046,80.0,karnataka
4188,2,1185.009628,80.0,Maharashtra
4189,2,887.6849344000001,42.6,Tamil Nadu
4190,2,975.1176866,58.0,Maharashtra
4191,3,1879.993733,120.0,karnataka
4192,2,1047.120419,50.0,karnataka
4193,2,1167.232598,55.0,karnataka
4194,2,1300.0,65.0,karnataka
4195,2,820.0754469,50.0,Tamil Nadu
4196,2,1232.156273,82.0,karnataka
4197,2,1196.013289,72.0,karnataka
4198,2,787.0992512999999,41.0,Tamil Nadu
4199,2,863.360685,48.4,Tamil Nadu
4200,3,1254.716981,66.5,karnataka
4201,3,1791.8470960000002,120.0,karnataka
4202,2,1190.130624,82.0,Maharashtra
4203,1,590.0305187999999,29.0,Maharashtra
4204,3,2149.697088,110.0,West Bengal
4205,1,644.028103,44.0,karnataka
4206,1,651.1237135,31.0,Maharashtra
4207,3,1410.284227,65.0,karnataka
4208,2,1160.056435,74.0,karnataka
4209,3,1657.275439,100.0,karnataka
4210,1,598.0614559999999,29.0,Tamil Nadu
4211,2,1242.381622,79.5,Tamil Nadu
4212,2,884.9557522,63.0,Maharashtra
4213,3,1478.123768,75.0,Maharashtra
4214,2,1285.126799,75.0,karnataka
4215,2,530.0353357,30.0,Tamil Nadu
4216,1,667.0001668,40.0,Maharashtra
4217,3,2061.201839,130.0,karnataka
4218,1,607.028754,38.0,Maharashtra
4219,2,1139.879498,70.0,karnataka
4220,1,579.0807093999999,32.0,Tamil Nadu
4221,1,565.0781691000001,30.0,Tamil Nadu
4222,2,726.0845889,40.0,karnataka
4223,3,1229.189357,79.0,karnataka
4224,3,1457.112814,97.0,karnataka
4225,2,1098.119766,69.5,karnataka
4226,4,4285.034122,270.0,karnataka
4227,2,1410.012674,89.0,karnataka
4228,2,950.9433962000002,50.4,karnataka
4229,2,1275.239107,60.0,karnataka
4230,3,1540.1848220000002,110.0,karnataka
4231,2,1050.0922380000002,74.0,Maharashtra
4232,2,850.1594049,40.0,Maharashtra
4233,3,1616.2209810000002,110.0,karnataka
4234,2,1044.397463,74.1,Maharashtra
4235,3,1545.215101,88.0,karnataka
4236,2,1065.088757,72.0,Maharashtra
4237,3,1344.860711,84.0,karnataka
4238,2,960.1335838,46.0,West Bengal
4239,3,1713.796058,100.0,karnataka
4240,2,1199.040767,55.0,karnataka
4241,2,1150.054765,63.0,karnataka
4242,2,1215.848949,85.0,karnataka
4243,3,1232.067511,73.0,West Bengal
4244,2,803.9982616000001,37.0,karnataka
4245,2,1198.795181,59.7,Maharashtra
4246,2,1076.072336,72.0,Maharashtra
4247,2,1317.143445,64.0,karnataka
4248,3,960.1024109,45.0,Tamil Nadu
4249,2,689.0314093,41.9,Maharashtra
4250,2,1199.82548,55.0,West Bengal
4251,2,1044.285714,73.1,karnataka
4252,4,1400.258509,65.0,West Bengal
4253,2,1320.035201,90.0,Maharashtra
4254,2,790.0,39.5,West Bengal
4255,3,1599.040576,80.0,karnataka
4256,2,1040.068201,61.0,Maharashtra
4257,2,1174.10265,70.0,karnataka
4258,2,1455.906822,70.0,Tamil Nadu
4259,2,688.918119,41.9,Maharashtra
4260,3,1909.307876,120.0,karnataka
4261,1,619.9628022,40.0,Maharashtra
4262,3,1502.183406,86.0,Maharashtra
4263,3,1565.217391,86.4,Maharashtra
4264,2,1200.0,60.0,karnataka
4265,2,946.1551694,55.0,Tamil Nadu
4266,2,1050.030883,68.0,Maharashtra
4267,2,970.0665188,70.0,West Bengal
4268,2,1075.090969,65.0,karnataka
4269,3,1539.957854,95.0,West Bengal
4270,3,1990.362455,95.0,karnataka
4271,1,679.2513713999999,42.1,Maharashtra
4272,2,784.1920132,37.9,Tamil Nadu
4273,2,960.0279281,55.0,Maharashtra
4274,1,650.0541712,30.0,Maharashtra
4275,1,625.0,40.0,Maharashtra
4276,2,970.1202949,50.0,Maharashtra
4277,3,1300.062906,62.0,karnataka
4278,3,1080.0,59.4,Tamil Nadu
4279,3,2121.855108,140.0,karnataka
4280,3,158840.4814,9370.0,karnataka
4281,2,1385.092036,76.0,karnataka
4282,3,1607.717042,110.0,karnataka
4283,3,1624.007061,92.0,karnataka
4284,2,650.539392,39.8,Maharashtra
4285,2,923.0233368,53.0,Tamil Nadu
4286,2,1232.064878,79.0,karnataka
4287,3,1468.159295,80.0,karnataka
4288,3,1715.265866,110.0,karnataka
4289,2,1050.135501,62.0,karnataka
4290,2,1235.0035289999998,87.5,karnataka
4291,2,650.0713493,41.0,Maharashtra
4292,3,1809.175102,84.0,West Bengal
4293,3,2571.428571,180.0,karnataka
4294,2,700.0538502999999,39.0,Maharashtra
4295,3,1413.203965,67.0,karnataka
4296,3,2090.4882780000003,140.0,karnataka
4297,2,1499.9147779999998,88.0,Maharashtra
4298,2,743.6363636,40.9,Tamil Nadu
4299,2,989.927058,57.0,Tamil Nadu
4300,1,572.0664155000001,41.0,Maharashtra
4301,3,1630.23342,88.0,karnataka
4302,1,635.0792065,44.5,Maharashtra
4303,2,1105.128932,78.0,Maharashtra
4304,3,1762.754044,85.0,karnataka
4305,2,882.9667683,55.0,karnataka
4306,2,1100.020371,54.0,karnataka
4307,2,749.8986623,37.0,West Bengal
4308,2,975.8167162,46.0,karnataka
4309,3,1581.027668,100.0,karnataka
4310,3,1342.307692,69.8,Tamil Nadu
4311,4,2530.272908,140.0,West Bengal
4312,2,1107.016509,75.1,Maharashtra
4313,2,1121.076233,60.0,Maharashtra
4314,2,1028.229961,49.9,karnataka
4315,2,765.1109411,50.0,Maharashtra
4316,1,599.3690852000001,43.7,Maharashtra
4317,1,650.0171057,38.0,Maharashtra
4318,2,1215.180408,65.0,karnataka
4319,2,1433.8461539999998,93.2,West Bengal
4320,2,1170.0468019999998,75.0,karnataka
4321,4,3300.330033,210.0,karnataka
4322,3,2094.747019,130.0,West Bengal
4323,2,1031.117658,56.0,Maharashtra
4324,2,700.0840101,50.0,West Bengal
4325,2,1078.122408,65.0,Maharashtra
4326,3,1305.12433,95.0,karnataka
4327,2,1013.653289,49.0,karnataka
4328,2,939.918909,51.0,karnataka
4329,2,1050.021875,72.0,Maharashtra
4330,3,1669.727834,100.0,karnataka
4331,1,539.0442889999999,37.0,Tamil Nadu
4332,1,807.0078632,58.5,Maharashtra
4333,1,630.0452845,32.0,Maharashtra
4334,2,1100.020371,54.0,karnataka
4335,2,960.0614439,50.0,Maharashtra
4336,2,1094.010755,59.0,Maharashtra
4337,2,1050.126015,75.0,Maharashtra
4338,2,1216.10288,87.0,karnataka
4339,2,1190.108192,77.0,Maharashtra
4340,2,953.1374106,60.0,Maharashtra
4341,2,1138.211382,72.8,karnataka
4342,1,343.0400976,22.5,Maharashtra
4343,2,875.0,42.0,Maharashtra
4344,2,1213.072642,85.0,karnataka
4345,3,1534.78854,90.0,karnataka
4346,3,1655.130906,110.0,karnataka
4347,3,1679.966401,120.0,karnataka
4348,3,1525.1038130000002,80.8,Tamil Nadu
4349,3,1800.055386,130.0,karnataka
4350,2,770.0600647000001,50.0,Tamil Nadu
4351,2,844.5040213999999,50.4,Maharashtra
4352,2,1064.718163,51.0,karnataka
4353,3,1500.150015,100.0,karnataka
4354,2,674.0614333999999,39.5,Maharashtra
4355,2,1135.166764,58.2,Maharashtra
4356,2,957.0957096,58.0,karnataka
4357,3,1523.925632,100.0,Maharashtra
4358,3,1405.05821,70.0,karnataka
4359,1,512.2626581999999,25.9,Maharashtra
4360,2,1050.199538,50.0,Maharashtra
4361,1,693.0693069,35.0,Maharashtra
4362,4,3705.075954,200.0,Maharashtra
4363,3,1088.732394,77.3,Maharashtra
4364,2,1335.1749539999998,87.0,karnataka
4365,3,1651.527663,120.0,karnataka
4366,2,1095.057034,72.0,Maharashtra
4367,3,2022.9265,120.0,Maharashtra
4368,3,134137.93099999998,7780.0,West Bengal
4369,2,1137.197359,62.0,karnataka
4370,2,1251.000801,62.5,karnataka
4371,2,954.0467483,60.0,Maharashtra
4372,2,1029.05569,68.0,Tamil Nadu
4373,3,1410.203235,68.0,karnataka
4374,3,1505.117399,100.0,karnataka
4375,1,720.0460829,50.0,Maharashtra
4376,3,2050.080539,140.0,karnataka
4377,2,1090.1162789999998,60.0,karnataka
4378,1,500.0,27.0,Maharashtra
4379,2,1068.168576,55.0,Tamil Nadu
4380,3,1320.03932,94.0,Maharashtra
4381,1,420.3476774,29.5,Maharashtra
4382,3,1546.072975,75.0,Tamil Nadu
4383,3,1577.287066,100.0,Maharashtra
4384,2,1102.003643,72.6,karnataka
4385,2,925.1471825,55.0,Maharashtra
4386,2,1468.566639,87.6,karnataka
4387,2,1158.860454,72.0,karnataka
4388,1,657.0841889,41.6,Maharashtra
4389,3,1519.832985,72.8,karnataka
4390,2,1169.963837,55.0,karnataka
4391,3,1304.206065,80.0,West Bengal
4392,2,1275.079692,68.0,karnataka
4393,2,1050.019091,55.0,Maharashtra
4394,2,793.9308398,45.0,Maharashtra
4395,3,2117.148906,120.0,karnataka
4396,3,1504.615385,97.8,karnataka
4397,2,1135.0737800000002,60.0,karnataka
4398,2,1389.74359,81.3,Tamil Nadu
4399,2,880.0459153999999,46.0,Tamil Nadu
4400,3,1264.066595,82.0,West Bengal
4401,2,800.0,48.0,Tamil Nadu
4402,3,1420.0,78.1,karnataka
4403,2,820.1105366,46.0,Tamil Nadu
4404,2,1114.050968,80.0,Maharashtra
4405,3,1300.091771,85.0,Maharashtra
4406,2,1074.938575,70.0,karnataka
